VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1770397215599	103.669	-48.9083	-10.618	0.445585	-2.48602e-09	-5.32067e-09	-0.89524	img_Drone1__0_1770397216503004000.png
Drone1	1770397215650	103.669	-48.9083	-10.6077	0.445585	-2.67224e-09	-5.31648e-09	-0.89524	img_Drone1__0_1770397216555001100.png
Drone1	1770397215698	103.669	-48.9083	-10.5979	0.445585	-2.8475e-09	-5.31253e-09	-0.89524	img_Drone1__0_1770397216603001300.png
Drone1	1770397215746	103.669	-48.9083	-10.5882	0.445585	-3.02276e-09	-5.30858e-09	-0.89524	img_Drone1__0_1770397216651171600.png
Drone1	1770397215800	103.669	-48.9083	-10.5772	0.445585	-3.21993e-09	-5.30413e-09	-0.89524	img_Drone1__0_1770397216704508100.png
Drone1	1770397215854	103.669	-48.9083	-10.5662	0.445585	-3.4171e-09	-5.29969e-09	-0.89524	img_Drone1__0_1770397216758470500.png
Drone1	1770397215905	103.669	-48.9083	-10.5559	0.445585	-3.60332e-09	-5.29549e-09	-0.89524	img_Drone1__0_1770397216809925600.png
Drone1	1770397215965	103.669	-48.9083	-10.5437	0.445585	-3.8224e-09	-5.29055e-09	-0.89524	img_Drone1__0_1770397216862687400.png
Drone1	1770397216007	103.669	-48.9083	-10.5352	0.445585	-3.97575e-09	-5.28709e-09	-0.89524	img_Drone1__0_1770397216912064900.png
Drone1	1770397216061	103.669	-48.9083	-10.5242	0.445585	-4.17292e-09	-5.28265e-09	-0.89524	img_Drone1__0_1770397216965585900.png
Drone1	1770397216109	103.669	-48.9083	-10.5144	0.445585	-4.34818e-09	-5.2787e-09	-0.89524	img_Drone1__0_1770397217013952900.png
Drone1	1770397216151	103.669	-48.9083	-10.5059	0.445585	-4.50154e-09	-5.27524e-09	-0.89524	img_Drone1__0_1770397217055932200.png
Drone1	1770397216214	103.669	-48.9083	-10.4931	0.445585	-4.73157e-09	-5.27006e-09	-0.89524	img_Drone1__0_1770397217117826100.png
Drone1	1770397216259	103.669	-48.9083	-10.484	0.445585	-4.89588e-09	-5.26635e-09	-0.89524	img_Drone1__0_1770397217162769800.png
Drone1	1770397216313	103.669	-48.9083	-10.473	0.445585	-5.09305e-09	-5.26191e-09	-0.89524	img_Drone1__0_1770397217219852500.png
Drone1	1770397216373	103.669	-48.9083	-10.4608	0.445585	-5.31213e-09	-5.25697e-09	-0.89524	img_Drone1__0_1770397217273456000.png
Drone1	1770397216415	103.669	-48.9083	-10.4523	0.445585	-5.46548e-09	-5.25351e-09	-0.89524	img_Drone1__0_1770397217322112100.png
Drone1	1770397216466	103.669	-48.9083	-10.4419	0.445585	-5.6517e-09	-5.24932e-09	-0.89524	img_Drone1__0_1770397217370698300.png
Drone1	1770397216511	103.669	-48.9083	-10.4328	0.445585	-5.81601e-09	-5.24561e-09	-0.89524	img_Drone1__0_1770397217416176700.png
Drone1	1770397216565	103.669	-48.9083	-10.4218	0.445585	-6.01318e-09	-5.24117e-09	-0.89524	img_Drone1__0_1770397217470108000.png
Drone1	1770397216613	103.669	-48.9083	-10.4121	0.445585	-6.18844e-09	-5.23722e-09	-0.89524	img_Drone1__0_1770397217520259700.png
Drone1	1770397216664	103.669	-48.9083	-10.4017	0.445585	-6.37466e-09	-5.23302e-09	-0.89524	img_Drone1__0_1770397217570066800.png
Drone1	1770397216718	103.669	-48.9083	-10.3907	0.445585	-5.07859e-09	-4.48535e-09	-0.89524	img_Drone1__0_1770397217622461000.png
Drone1	1770397216775	103.669	-48.9083	-10.3791	0.445585	-7.47289e-10	-2.22127e-09	-0.89524	img_Drone1__0_1770397217676507900.png
Drone1	1770397216817	103.669	-48.9083	-10.3706	0.445585	2.4442e-09	-5.52999e-10	-0.89524	img_Drone1__0_1770397217723818900.png
Drone1	1770397216868	103.669	-48.9083	-10.3603	0.445585	6.28971e-09	1.4579e-09	-0.89524	img_Drone1__0_1770397217773512600.png
Drone1	1770397216925	103.669	-48.9083	-10.3487	0.445585	7.33591e-09	2.08689e-09	-0.89524	img_Drone1__0_1770397217831477800.png
Drone1	1770397216991	103.669	-48.9083	-10.3353	0.445585	8.40898e-09	2.74635e-09	-0.89524	img_Drone1__0_1770397217876460900.png
Drone1	1770397217024	103.669	-48.9083	-10.3286	0.445585	8.94552e-09	3.07608e-09	-0.89524	img_Drone1__0_1770397217931010200.png
Drone1	1770397217072	103.669	-48.9083	-10.3188	0.445585	9.72594e-09	3.55569e-09	-0.89524	img_Drone1__0_1770397217979767000.png
Drone1	1770397217126	103.669	-48.9083	-10.3078	0.445585	1.06039e-08	4.09525e-09	-0.89524	img_Drone1__0_1770397218033338400.png
Drone1	1770397217180	103.669	-48.9083	-10.2969	0.445585	1.14819e-08	4.63482e-09	-0.89524	img_Drone1__0_1770397218086399300.png
Drone1	1770397217234	103.669	-48.9083	-10.2859	0.445585	9.79148e-09	3.89603e-09	-0.89524	img_Drone1__0_1770397218140792100.png
Drone1	1770397217276	103.669	-48.9083	-10.2774	0.445585	7.12951e-09	2.65088e-09	-0.89524	img_Drone1__0_1770397218183916100.png
Drone1	1770397217333	103.669	-48.9083	-10.2658	0.445585	5.48788e-09	1.94207e-09	-0.89524	img_Drone1__0_1770397218239721200.png
Drone1	1770397217378	103.669	-48.9083	-10.2567	0.445585	6.21952e-09	2.39171e-09	-0.89524	img_Drone1__0_1770397218284689700.png
Drone1	1770397217429	103.669	-48.9083	-10.2463	0.445585	7.0487e-09	2.90129e-09	-0.89524	img_Drone1__0_1770397218338728000.png
Drone1	1770397217483	103.669	-48.9083	-10.2353	0.445585	7.92667e-09	3.44085e-09	-0.89524	img_Drone1__0_1770397218391141100.png
Drone1	1770397217537	103.669	-48.9083	-10.2244	0.445585	8.80464e-09	3.98041e-09	-0.89524	img_Drone1__0_1770397218445102500.png
Drone1	1770397217591	103.669	-48.9083	-10.2134	0.445585	7.17398e-09	3.27136e-09	-0.89524	img_Drone1__0_1770397218498426000.png
Drone1	1770397217633	103.669	-48.9083	-10.2049	0.445585	5.76631e-09	2.65051e-09	-0.89524	img_Drone1__0_1770397218541115400.png
Drone1	1770397217684	103.669	-48.9083	-10.1945	0.445585	4.057e-09	1.89662e-09	-0.89524	img_Drone1__0_1770397218593889700.png
Drone1	1770397217741	103.669	-48.9083	-10.1829	0.445585	2.14659e-09	1.05404e-09	-0.89524	img_Drone1__0_1770397218649862800.png
Drone1	1770397217792	103.669	-48.9083	-10.1726	0.445585	4.37281e-10	3.00147e-10	-0.89524	img_Drone1__0_1770397218701336600.png
Drone1	1770397217837	103.669	-48.9083	-10.1634	0.445585	-1.07093e-09	-3.6505e-10	-0.89524	img_Drone1__0_1770397218747206500.png
Drone1	1770397217894	103.669	-48.9083	-10.1518	0.445585	-2.98134e-09	-1.20763e-09	-0.89524	img_Drone1__0_1770397218804210400.png
Drone1	1770397217942	103.669	-48.9083	-10.1421	0.445585	-4.59011e-09	-1.91718e-09	-0.89524	img_Drone1__0_1770397218850183300.png
Drone1	1770397217987	103.669	-48.9083	-10.133	0.445585	-6.09832e-09	-2.58238e-09	-0.89524	img_Drone1__0_1770397218895396700.png
Drone1	1770397218041	103.669	-48.9083	-10.122	0.445585	-7.90817e-09	-3.38061e-09	-0.89524	img_Drone1__0_1770397218950249000.png
Drone1	1770397218098	103.669	-48.9083	-10.1104	0.445585	-9.81857e-09	-4.22319e-09	-0.89524	img_Drone1__0_1770397219006449000.png
Drone1	1770397218146	103.669	-48.9083	-10.1007	0.445585	-1.14273e-08	-4.93274e-09	-0.89524	img_Drone1__0_1770397219054496400.png
Drone1	1770397218197	103.669	-48.9083	-10.0903	0.445585	-1.03294e-08	-4.28937e-09	-0.89524	img_Drone1__0_1770397219106054600.png
Drone1	1770397218251	103.669	-48.9083	-10.0793	0.445585	-7.30113e-09	-2.67957e-09	-0.89524	img_Drone1__0_1770397219161669600.png
Drone1	1770397218305	103.669	-48.9083	-10.0684	0.445585	-4.27292e-09	-1.06977e-09	-0.89524	img_Drone1__0_1770397219212787200.png
Drone1	1770397218347	103.669	-48.9083	-10.0598	0.445585	-1.91764e-09	1.823e-10	-0.89524	img_Drone1__0_1770397219255052500.png
Drone1	1770397218401	103.669	-48.9083	-10.0489	0.445585	1.11057e-09	1.7921e-09	-0.89524	img_Drone1__0_1770397219307292000.png
Drone1	1770397218449	103.669	-48.9083	-10.0391	0.445585	3.80232e-09	3.22304e-09	-0.89524	img_Drone1__0_1770397219359160100.png
Drone1	1770397218500	103.669	-48.9083	-10.0287	0.445585	3.37719e-09	3.10832e-09	-0.89524	img_Drone1__0_1770397219410875400.png
Drone1	1770397218551	103.669	-48.9083	-10.0184	0.445585	1.66788e-09	2.35442e-09	-0.89524	img_Drone1__0_1770397219461665100.png
Drone1	1770397218605	103.669	-48.9083	-10.0074	0.445585	-1.41982e-10	1.55619e-09	-0.89524	img_Drone1__0_1770397219514999800.png
Drone1	1770397218656	103.669	-48.9083	-9.99706	0.445585	1.85192e-09	2.64549e-09	-0.89524	img_Drone1__0_1770397219566152800.png
Drone1	1770397218707	103.669	-48.9083	-9.9867	0.445585	4.2042e-09	3.91316e-09	-0.89524	img_Drone1__0_1770397219617700800.png
Drone1	1770397218758	103.669	-48.9083	-9.97634	0.445585	3.27137e-09	3.54574e-09	-0.89524	img_Drone1__0_1770397219666744400.png
Drone1	1770397218824	103.669	-48.9083	-9.96577	0.445585	3.65755e-09	3.86333e-09	-0.89524	img_Drone1__0_1770397219719114300.png
Drone1	1770397218866	103.669	-48.9083	-9.96354	0.445585	3.9223e-09	4.07488e-09	-0.89524	img_Drone1__0_1770397219775114900.png
Drone1	1770397218908	103.669	-48.9083	-9.96281	0.445585	4.18705e-09	4.28643e-09	-0.89524	img_Drone1__0_1770397219818408700.png
Drone1	1770397218959	103.669	-48.9083	-9.96273	0.445585	4.50853e-09	4.54332e-09	-0.89524	img_Drone1__0_1770397219869309500.png
Drone1	1770397219013	103.669	-48.9083	-9.96298	0.445585	4.84892e-09	4.81532e-09	-0.89524	img_Drone1__0_1770397219922107600.png
Drone1	1770397219064	103.669	-48.9083	-9.9633	0.445585	5.1704e-09	5.07221e-09	-0.89524	img_Drone1__0_1770397219973101700.png
Drone1	1770397219118	103.669	-48.9083	-9.96366	0.445585	5.51079e-09	5.34421e-09	-0.89524	img_Drone1__0_1770397220028495700.png
Drone1	1770397219169	103.669	-48.9083	-9.96398	0.445585	5.83227e-09	5.60109e-09	-0.89524	img_Drone1__0_1770397220078494800.png
Drone1	1770397219214	103.669	-48.9083	-9.96424	0.445585	6.11593e-09	5.82776e-09	-0.89524	img_Drone1__0_1770397220122193100.png
Drone1	1770397219265	103.669	-48.9083	-9.96452	0.445585	6.43741e-09	6.08465e-09	-0.89524	img_Drone1__0_1770397220175919000.png
Drone1	1770397219316	103.669	-48.9083	-9.96477	0.445585	4.60864e-09	5.27129e-09	-0.89524	img_Drone1__0_1770397220227140100.png
Drone1	1770397219376	103.669	-48.9083	-9.96504	0.445585	8.05809e-10	3.4925e-09	-0.89524	img_Drone1__0_1770397220286169200.png
Drone1	1770397219433	103.669	-48.9083	-9.96527	0.445585	-4.47576e-10	2.97693e-09	-0.89524	img_Drone1__0_1770397220337056200.png
Drone1	1770397219472	103.669	-48.9083	-9.96542	0.445585	-2.01735e-10	3.17338e-09	-0.89524	img_Drone1__0_1770397220380724500.png
Drone1	1770397219517	103.669	-48.9083	-9.96557	0.445585	8.19281e-11	3.40005e-09	-0.89524	img_Drone1__0_1770397220426976500.png
Drone1	1770397219574	103.669	-48.9083	-9.96574	0.445585	4.41234e-10	3.68716e-09	-0.89524	img_Drone1__0_1770397220483787600.png
Drone1	1770397219625	103.669	-48.9083	-9.96588	0.445585	7.62719e-10	3.94405e-09	-0.89524	img_Drone1__0_1770397220535614600.png
Drone1	1770397219676	103.669	-48.9083	-9.966	0.445585	1.0842e-09	4.20093e-09	-0.89524	img_Drone1__0_1770397220585995900.png
Drone1	1770397219727	103.669	-48.9083	-9.9661	0.445585	1.40569e-09	4.45782e-09	-0.89524	img_Drone1__0_1770397220637413400.png
Drone1	1770397219781	103.669	-48.9083	-9.9662	0.445585	1.74608e-09	4.72982e-09	-0.89524	img_Drone1__0_1770397220690866500.png
Drone1	1770397219826	103.669	-48.9083	-9.96627	0.445585	2.02975e-09	4.95649e-09	-0.89524	img_Drone1__0_1770397220737238100.png
Drone1	1770397219880	103.669	-48.9083	-9.96634	0.445585	2.37014e-09	5.22848e-09	-0.89524	img_Drone1__0_1770397220790148000.png
Drone1	1770397219928	103.669	-48.9083	-9.96639	0.445585	2.67272e-09	5.47026e-09	-0.89524	img_Drone1__0_1770397220837636800.png
Drone1	1770397219982	103.669	-48.9083	-9.96643	0.445585	3.01311e-09	5.74226e-09	-0.89524	img_Drone1__0_1770397220892360000.png
Drone1	1770397220036	103.669	-48.9083	-9.96647	0.445585	3.35351e-09	6.01426e-09	-0.89524	img_Drone1__0_1770397220943699300.png
Drone1	1770397220084	103.669	-48.9083	-9.96648	0.445585	3.65608e-09	6.25603e-09	-0.89524	img_Drone1__0_1770397220993503200.png
Drone1	1770397220135	103.669	-48.9083	-9.9665	0.445585	3.97756e-09	6.51292e-09	-0.89524	img_Drone1__0_1770397221045810600.png
Drone1	1770397220186	103.669	-48.9083	-9.9665	0.445585	4.29905e-09	6.76981e-09	-0.89524	img_Drone1__0_1770397221096233000.png
Drone1	1770397220249	103.669	-48.9083	-9.96649	0.445585	4.69617e-09	7.08714e-09	-0.89524	img_Drone1__0_1770397221150597800.png
Drone1	1770397220285	103.669	-48.9083	-9.96648	0.445585	4.9231e-09	7.26847e-09	-0.89524	img_Drone1__0_1770397221196011100.png
Drone1	1770397220339	103.669	-48.9083	-9.96646	0.445585	5.26349e-09	7.54047e-09	-0.89524	img_Drone1__0_1770397221248574400.png
Drone1	1770397220387	103.669	-48.9083	-9.96642	0.445585	5.26741e-09	7.63361e-09	-0.89524	img_Drone1__0_1770397221298315500.png
Drone1	1770397220438	103.669	-48.9083	-9.96639	0.445585	2.51284e-09	6.35947e-09	-0.89524	img_Drone1__0_1770397221349175800.png
Drone1	1770397220486	103.669	-48.9083	-9.96635	0.445585	2.33758e-09	6.36342e-09	-0.89524	img_Drone1__0_1770397221398134800.png
Drone1	1770397220540	103.669	-48.9083	-9.9663	0.445585	2.14041e-09	6.36786e-09	-0.89524	img_Drone1__0_1770397221451922300.png
Drone1	1770397220591	103.669	-48.9083	-9.96625	0.445585	1.95419e-09	6.37206e-09	-0.89524	img_Drone1__0_1770397221501178600.png
Drone1	1770397220648	103.669	-48.9083	-9.96618	0.445585	1.74607e-09	6.37675e-09	-0.89524	img_Drone1__0_1770397221554450300.png
Drone1	1770397220696	103.669	-48.9083	-9.96611	0.445585	1.57081e-09	6.3807e-09	-0.89524	img_Drone1__0_1770397221607960300.png
Drone1	1770397220747	103.669	-48.9083	-9.96605	0.445585	1.38459e-09	6.3849e-09	-0.89524	img_Drone1__0_1770397221657615200.png
Drone1	1770397220798	103.669	-48.9083	-9.96597	0.445585	1.19838e-09	6.3891e-09	-0.89524	img_Drone1__0_1770397221709264200.png
Drone1	1770397220846	103.669	-48.9083	-9.96589	0.445585	1.02312e-09	6.39305e-09	-0.89524	img_Drone1__0_1770397221755573900.png
Drone1	1770397220906	103.669	-48.9083	-9.9658	0.445585	8.0404e-10	6.39798e-09	-0.89524	img_Drone1__0_1770397221817647700.png
Drone1	1770397220948	103.669	-48.9083	-9.96573	0.445585	6.50687e-10	6.40144e-09	-0.89524	img_Drone1__0_1770397221858127300.png
Drone1	1770397221002	103.669	-48.9083	-9.96563	0.445585	4.53518e-10	6.40589e-09	-0.89524	img_Drone1__0_1770397221913558100.png
Drone1	1770397221050	103.669	-48.9083	-9.96554	0.445585	2.78257e-10	6.40984e-09	-0.89524	img_Drone1__0_1770397221962370500.png
Drone1	1770397221101	103.669	-48.9083	-9.96544	0.445585	9.20425e-11	6.41403e-09	-0.89524	img_Drone1__0_1770397222013338300.png
Drone1	1770397221158	103.669	-48.9083	-9.96533	0.445585	-1.1608e-10	6.41873e-09	-0.89524	img_Drone1__0_1770397222068197900.png
Drone1	1770397221203	103.669	-48.9083	-9.96525	0.445585	-2.80387e-10	6.42243e-09	-0.89524	img_Drone1__0_1770397222115404200.png
Drone1	1770397221263	103.669	-48.9086	-9.96645	0.44478	-0.0537976	-0.0267765	-0.893622	img_Drone1__0_1770397222174029100.png
Drone1	1770397221302	103.667	-48.9109	-9.97528	0.443057	-0.0952263	-0.0473967	-0.890161	img_Drone1__0_1770397222214263200.png
Drone1	1770397221359	103.659	-48.9217	-10.0031	0.439544	-0.14691	-0.0731211	-0.883104	img_Drone1__0_1770397222271209300.png
Drone1	1770397221413	103.642	-48.9438	-10.0451	0.436527	-0.179592	-0.0893879	-0.877041	img_Drone1__0_1770397222326561600.png
Drone1	1770397221461	103.618	-48.9755	-10.0945	0.434337	-0.199876	-0.0994839	-0.872642	img_Drone1__0_1770397222371177300.png
Drone1	1770397221512	103.582	-49.0231	-10.1584	0.432516	-0.215226	-0.107124	-0.868983	img_Drone1__0_1770397222424269200.png
Drone1	1770397221560	103.538	-49.0819	-10.2287	0.431214	-0.225524	-0.112249	-0.866368	img_Drone1__0_1770397222471373000.png
Drone1	1770397221623	103.463	-49.1803	-10.3346	0.429985	-0.234809	-0.116871	-0.863898	img_Drone1__0_1770397222534496800.png
Drone1	1770397221665	103.403	-49.2596	-10.4131	0.429395	-0.239121	-0.119017	-0.862714	img_Drone1__0_1770397222576240200.png
Drone1	1770397221716	103.319	-49.3708	-10.5162	0.428863	-0.242946	-0.120921	-0.861645	img_Drone1__0_1770397222629224100.png
Drone1	1770397221767	103.223	-49.4982	-10.6271	0.428481	-0.245652	-0.122268	-0.860877	img_Drone1__0_1770397222677877900.png
Drone1	1770397221818	103.115	-49.6417	-10.745	0.428208	-0.247568	-0.123221	-0.860328	img_Drone1__0_1770397222729613300.png
Drone1	1770397221869	102.994	-49.801	-10.8691	0.428013	-0.248925	-0.123896	-0.859937	img_Drone1__0_1770397222779212400.png
Drone1	1770397221915	102.878	-49.9544	-10.9831	0.427888	-0.249789	-0.124326	-0.859686	img_Drone1__0_1770397222826171900.png
Drone1	1770397221978	102.701	-50.189	-11.1488	0.427766	-0.250631	-0.124746	-0.859441	img_Drone1__0_1770397222889386800.png
Drone1	1770397222020	102.573	-50.358	-11.2626	0.427709	-0.251024	-0.124941	-0.859326	img_Drone1__0_1770397222929682500.png
Drone1	1770397222071	102.408	-50.5764	-11.4036	0.427659	-0.251372	-0.125114	-0.859224	img_Drone1__0_1770397222981728100.png
Drone1	1770397222122	102.233	-50.8089	-11.5471	0.427623	-0.251619	-0.125237	-0.859152	img_Drone1__0_1770397223032518300.png
Drone1	1770397222179	102.024	-51.085	-11.7095	0.427595	-0.25181	-0.125333	-0.859096	img_Drone1__0_1770397223089887200.png
Drone1	1770397222230	101.827	-51.3462	-11.8559	0.427577	-0.251929	-0.125392	-0.859061	img_Drone1__0_1770397223141591600.png
Drone1	1770397222275	101.644	-51.5875	-11.9854	0.427566	-0.252005	-0.12543	-0.859039	img_Drone1__0_1770397223186546800.png
Drone1	1770397222329	101.416	-51.8901	-12.1407	0.427557	-0.25207	-0.125462	-0.85902	img_Drone1__0_1770397223240328000.png
Drone1	1770397222380	101.19	-52.1886	-12.2866	0.42755	-0.252114	-0.125484	-0.859007	img_Drone1__0_1770397223291459700.png
Drone1	1770397222428	100.969	-52.4806	-12.4228	0.427546	-0.252143	-0.125498	-0.858999	img_Drone1__0_1770397223340338100.png
Drone1	1770397222479	100.726	-52.8023	-12.5658	0.427543	-0.252165	-0.125509	-0.858992	img_Drone1__0_1770397223390839500.png
Drone1	1770397222533	100.459	-53.1554	-12.7149	0.427541	-0.252181	-0.125517	-0.858987	img_Drone1__0_1770397223445105600.png
Drone1	1770397222581	100.214	-53.4799	-12.845	0.427539	-0.252192	-0.125522	-0.858984	img_Drone1__0_1770397223493032600.png
Drone1	1770397222629	99.9615	-53.8142	-12.9725	0.427538	-0.252199	-0.125526	-0.858982	img_Drone1__0_1770397223540866000.png
Drone1	1770397222680	99.6852	-54.1799	-13.1048	0.427537	-0.252205	-0.125529	-0.85898	img_Drone1__0_1770397223592286200.png
Drone1	1770397222737	99.3668	-54.6011	-13.2483	0.427537	-0.252209	-0.125531	-0.858979	img_Drone1__0_1770397223649526900.png
Drone1	1770397222788	99.0738	-54.9889	-13.3725	0.427536	-0.252212	-0.125532	-0.858978	img_Drone1__0_1770397223700070500.png
Drone1	1770397222839	98.773	-55.387	-13.4926	0.427536	-0.252214	-0.125534	-0.858978	img_Drone1__0_1770397223750360500.png
Drone1	1770397222887	98.483	-55.7707	-13.6015	0.427536	-0.252215	-0.125534	-0.858977	img_Drone1__0_1770397223797870700.png
Drone1	1770397222938	98.1676	-56.188	-13.7128	0.427535	-0.252216	-0.125535	-0.858977	img_Drone1__0_1770397223850967400.png
Drone1	1770397222992	97.8257	-56.6404	-13.8253	0.427535	-0.252217	-0.125535	-0.858977	img_Drone1__0_1770397223904879200.png
Drone1	1770397223043	97.4954	-57.0775	-13.9265	0.427535	-0.252217	-0.125535	-0.858977	img_Drone1__0_1770397223954982200.png
Drone1	1770397223091	97.1781	-57.4975	-14.017	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224003936200.png
Drone1	1770397223148	96.7932	-58.0068	-14.1184	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224059875900.png
Drone1	1770397223190	96.504	-58.3894	-14.1889	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224102602800.png
Drone1	1770397223247	96.1042	-58.9185	-14.2785	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224158453200.png
Drone1	1770397223304	95.696	-59.4587	-14.3612	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224216096000.png
Drone1	1770397223352	95.3458	-59.9221	-14.4253	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224264832300.png
Drone1	1770397223403	94.9674	-60.4229	-14.4879	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224314221500.png
Drone1	1770397223460	94.5368	-60.9927	-14.5511	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224371362600.png
Drone1	1770397223505	94.1911	-61.4501	-14.5959	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224417770600.png
Drone1	1770397223553	93.817	-61.9452	-14.6387	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224465083800.png
Drone1	1770397223604	93.4133	-62.4793	-14.6785	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224516340400.png
Drone1	1770397223655	93.0035	-63.0216	-14.7124	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224566491200.png
Drone1	1770397223706	92.5875	-63.5721	-14.7404	0.427535	-0.252218	-0.125536	-0.858977	img_Drone1__0_1770397224619190000.png
Drone1	1770397223757	92.1655	-64.1306	-14.7626	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224671063300.png
Drone1	1770397223805	91.7627	-64.6635	-14.7781	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224718719400.png
Drone1	1770397223868	91.2261	-65.3737	-14.7906	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224774989300.png
Drone1	1770397223907	90.8893	-65.8192	-14.7939	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224821026100.png
Drone1	1770397223955	90.4702	-66.3739	-14.7932	0.427535	-0.252218	-0.125536	-0.858977	img_Drone1__0_1770397224867539800.png
Drone1	1770397224012	89.9658	-67.0413	-14.7857	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224924291100.png
Drone1	1770397224060	89.5355	-67.6107	-14.7739	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397224972795600.png
Drone1	1770397224117	89.018	-68.2955	-14.7531	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397225030015000.png
Drone1	1770397224162	88.6045	-68.8427	-14.7317	0.427535	-0.252218	-0.125536	-0.858977	img_Drone1__0_1770397225075277300.png
Drone1	1770397224213	88.1306	-69.4698	-14.702	0.427535	-0.252218	-0.125536	-0.858977	img_Drone1__0_1770397225126523300.png
Drone1	1770397224264	87.6512	-70.1042	-14.6667	0.427535	-0.252218	-0.125535	-0.858977	img_Drone1__0_1770397225176937100.png
Drone1	1770397224312	87.195	-70.7079	-14.6283	0.427535	-0.252218	-0.125536	-0.858977	img_Drone1__0_1770397225226617200.png
Drone1	1770397224366	86.6772	-71.3932	-14.5763	0.437655	-0.234218	-0.161152	-0.853012	img_Drone1__0_1770397225280743300.png
Drone1	1770397224420	86.1565	-72.0849	-14.5132	0.452327	-0.204452	-0.217788	-0.840338	img_Drone1__0_1770397225333227600.png
Drone1	1770397224468	85.6923	-72.7083	-14.451	0.461792	-0.182066	-0.258661	-0.82867	img_Drone1__0_1770397225381944600.png
Drone1	1770397224519	85.1994	-73.3816	-14.3798	0.468258	-0.164725	-0.289372	-0.818452	img_Drone1__0_1770397225431888200.png
Drone1	1770397224570	84.7084	-74.0675	-14.3036	0.472422	-0.152373	-0.310762	-0.810572	img_Drone1__0_1770397225484717500.png
Drone1	1770397224621	84.2204	-74.7668	-14.2225	0.475176	-0.143554	-0.325795	-0.804647	img_Drone1__0_1770397225535088400.png
Drone1	1770397224672	83.7364	-75.4798	-14.1363	0.477036	-0.137247	-0.336425	-0.800261	img_Drone1__0_1770397225584387000.png
Drone1	1770397224720	83.285	-76.1635	-14.0503	0.478247	-0.132965	-0.343585	-0.797213	img_Drone1__0_1770397225634876200.png
Drone1	1770397224774	82.7825	-76.9473	-13.9476	0.479191	-0.129523	-0.34931	-0.794722	img_Drone1__0_1770397225688533100.png
Drone1	1770397224831	82.2585	-77.7913	-13.832	0.479864	-0.127007	-0.353474	-0.792878	img_Drone1__0_1770397225743169200.png
Drone1	1770397224882	81.7955	-78.5606	-13.7219	0.480277	-0.125437	-0.356066	-0.791718	img_Drone1__0_1770397225790878100.png
Drone1	1770397224927	81.3916	-79.2502	-13.6194	0.480538	-0.124431	-0.357723	-0.790971	img_Drone1__0_1770397225840144700.png
Drone1	1770397224984	80.8863	-80.1379	-13.4818	0.480773	-0.123521	-0.359219	-0.790292	img_Drone1__0_1770397225898676200.png
Drone1	1770397225029	80.4924	-80.8498	-13.3669	0.480904	-0.123011	-0.360057	-0.789911	img_Drone1__0_1770397225944003900.png
Drone1	1770397225077	80.0772	-81.6194	-13.2381	0.481006	-0.122612	-0.360713	-0.789612	img_Drone1__0_1770397225989971100.png
Drone1	1770397225131	79.6162	-82.4977	-13.0851	0.481087	-0.122291	-0.361239	-0.789371	img_Drone1__0_1770397226044377000.png
Drone1	1770397225182	79.1862	-83.3361	-12.9298	0.4971	-0.0858894	-0.339725	-0.79379	img_Drone1__0_1770397226095253100.png
Drone1	1770397225236	78.739	-84.2354	-12.7595	0.519253	-0.0291945	-0.310623	-0.795636	img_Drone1__0_1770397226149816100.png
Drone1	1770397225287	78.3294	-85.0992	-12.6039	0.538166	0.0260056	-0.283238	-0.793396	img_Drone1__0_1770397226199277600.png
Drone1	1770397225338	77.9363	-85.9752	-12.4586	0.554748	0.081145	-0.255019	-0.787804	img_Drone1__0_1770397226251124800.png
Drone1	1770397225383	77.6057	-86.7549	-12.3403	0.567483	0.129124	-0.228756	-0.780359	img_Drone1__0_1770397226297775100.png
Drone1	1770397225446	77.1721	-87.8507	-12.1914	0.582512	0.194383	-0.189146	-0.766237	img_Drone1__0_1770397226361499000.png
